Date,Ticker,Open,High,Low,Close,Volume
2023-10-04,TSLA,474.67,476.35,468.19,468.49,76217827
2023-10-05,MSFT,201.31,216.2,200.86,211.78,64290954
2023-10-06,MSFT,488.69,497.12,471.88,477.34,56404199
2023-10-07,AAPL,312.23,326.44,309.27,317.19,39957910
2023-10-08,AMZN,172.06,182.85,164.37,182.25,7157659
2023-10-09,TSLA,267.99,273.85,254.03,259.71,81843312
2023-10-10,MSFT,450.2,460.63,433.25,439.31,76145153
2023-10-11,GOOG,372.54,375.13,355.25,358.55,20967356
2023-10-12,AAPL,288.69,299.2,281.27,284.91,14839499
2023-10-13,AAPL,307.74,310.18,306.12,307.41,20809568
2023-10-14,MSFT,326.96,338.87,315.81,336.91,71066681
2023-10-15,AAPL,246.96,247.75,246.45,247.59,42291452
2023-10-16,AMZN,390.33,394.34,380.62,383.33,21241713
2023-10-17,AAPL,175.87,185.0,168.61,173.82,80051537
2023-10-18,AAPL,371.77,387.95,371.74,382.22,6148721
2023-10-19,AMZN,219.04,220.43,213.2,216.37,35977682
2023-10-20,AMZN,323.1,335.87,322.25,331.82,3894575
2023-10-21,AMZN,468.18,469.99,462.3,463.28,72576078
2023-10-22,MSFT,100.06,114.18,80.48,81.4,16788484
2023-10-23,TSLA,333.17,352.17,315.73,333.42,11610478
2023-10-24,AAPL,291.21,300.34,281.36,284.15,77896790
2023-10-25,MSFT,271.05,290.56,268.99,280.69,29099336
2023-10-26,AMZN,275.31,290.82,263.14,279.91,53027648
2023-10-27,TSLA,459.58,462.36,453.42,458.35,83372710
2023-10-28,TSLA,273.67,291.32,262.12,276.35,51884798
2023-10-29,TSLA,304.94,311.69,297.54,301.17,70690030
2023-10-30,MSFT,205.19,223.76,187.67,216.0,12029526
2023-10-31,GOOG,251.74,268.06,236.99,252.08,62570255
2023-11-01,AMZN,285.99,302.71,269.75,274.12,92893492
2023-11-02,TSLA,244.3,255.24,234.89,241.7,30780228
2023-11-03,AMZN,233.09,250.59,221.21,222.41,73076213
2023-11-04,AMZN,451.59,454.01,431.77,446.22,6845210
2023-11-05,MSFT,435.32,436.89,431.61,434.22,45029041
2023-11-06,GOOG,228.79,235.62,223.9,226.79,23752379
2023-11-07,AMZN,432.74,433.13,424.45,428.39,2237081
2023-11-08,AMZN,443.85,457.27,441.34,442.07,95141605
2023-11-09,TSLA,436.99,449.01,424.45,439.96,25078678
2023-11-10,AMZN,316.71,334.17,316.05,330.17,11466832
2023-11-11,GOOG,297.89,313.98,296.37,313.35,33760334
2023-11-12,TSLA,105.52,113.38,103.3,108.33,62734535
2023-11-13,TSLA,146.12,147.95,143.34,147.8,97947476
2023-11-14,GOOG,139.12,157.79,123.73,134.89,54605516
2023-11-15,MSFT,401.43,410.79,396.75,399.71,55338006
2023-11-16,TSLA,488.43,495.24,469.51,472.26,5473033
2023-11-17,TSLA,203.03,218.71,184.1,206.97,8439139
2023-11-18,AMZN,220.22,231.19,205.67,206.27,28777630
2023-11-19,MSFT,449.05,461.44,431.65,453.35,60743667
2023-11-20,AAPL,237.8,244.52,224.88,226.09,11583425
2023-11-21,AMZN,431.64,437.23,411.64,432.7,64788757
2023-11-22,AAPL,354.97,374.92,353.55,358.37,74292367
2023-11-23,TSLA,436.82,445.9,425.93,433.64,96394343
2023-11-24,MSFT,291.36,307.75,282.25,288.11,44393387
2023-11-25,TSLA,120.22,135.07,105.59,111.61,22549920
2023-11-26,MSFT,354.69,361.55,340.31,347.63,71845867
2023-11-27,TSLA,333.67,336.45,322.58,324.04,32436125
2023-11-28,TSLA,274.67,289.5,263.7,269.23,23532695
2023-11-29,GOOG,378.48,387.26,361.47,367.15,71920690
2023-11-30,AAPL,460.47,464.51,448.28,461.44,37880661
2023-12-01,MSFT,487.28,504.17,470.79,497.84,16182002
2023-12-02,MSFT,414.52,431.91,411.59,412.93,91836830
2023-12-03,TSLA,401.35,402.98,397.82,399.29,77441039
2023-12-04,GOOG,105.45,115.1,97.82,104.11,85347402
2023-12-05,AAPL,199.1,210.93,181.94,194.94,39047809
2023-12-06,TSLA,191.13,196.04,187.65,195.79,30771670
2023-12-07,AAPL,109.7,121.67,97.51,111.49,40282105
2023-12-08,AAPL,482.32,490.89,475.57,490.0,90977701
2023-12-09,TSLA,486.68,493.89,475.43,488.6,66360584
2023-12-10,MSFT,184.46,190.81,168.07,189.09,70870941
2023-12-11,GOOG,154.28,161.29,138.63,148.72,63655898
2023-12-12,GOOG,387.77,390.31,377.83,379.44,47351071
2023-12-13,GOOG,425.64,440.71,416.08,427.41,59736408
2023-12-14,TSLA,369.36,370.79,365.27,369.53,29326574
2023-12-15,TSLA,321.31,326.45,320.96,325.79,94036819
2023-12-16,AMZN,143.23,155.7,128.45,139.2,1706555
2023-12-17,MSFT,366.74,373.07,355.95,371.64,46316616
2023-12-18,TSLA,214.91,232.7,195.28,197.66,59312736
2023-12-19,AAPL,171.1,173.17,167.74,169.42,94544321
2023-12-20,AAPL,326.27,336.7,312.34,323.39,96720141
2023-12-21,AAPL,125.03,128.89,116.63,118.59,13088826
2023-12-22,GOOG,106.54,126.04,94.03,115.22,40806903
2023-12-23,TSLA,299.04,308.04,290.11,299.27,95825131
2023-12-24,AAPL,414.28,434.23,403.87,409.4,55488982
2023-12-25,GOOG,224.04,238.53,209.86,210.79,54620120
2023-12-26,AMZN,365.71,381.87,360.86,376.75,43824688
2023-12-27,MSFT,451.25,465.82,439.18,447.4,76694926
2023-12-28,MSFT,389.71,394.44,380.7,386.93,9723579
2023-12-29,TSLA,256.64,275.33,250.38,269.01,29343520
2023-12-30,MSFT,450.57,459.32,449.56,459.17,3947017
2023-12-31,GOOG,215.84,218.46,208.87,213.2,82283826
2023-01-01,MSFT,225.29,227.44,214.27,223.21,84817438
2023-01-02,GOOG,137.48,142.69,121.08,140.8,34349891
2023-01-03,AAPL,151.08,164.53,134.88,141.55,63562090
2023-01-04,MSFT,133.91,153.47,115.29,117.0,35575469
2023-01-05,GOOG,392.16,395.37,389.98,392.61,53381917
2023-01-06,AAPL,403.29,407.97,399.12,400.59,25861050
2023-01-07,GOOG,415.42,429.74,395.96,398.33,30601354
2023-01-08,GOOG,343.96,347.46,327.22,343.27,11153342
2023-01-09,TSLA,106.66,109.92,103.85,105.23,38788114
2023-01-10,AMZN,304.09,315.15,288.8,306.79,56878474
2023-01-11,MSFT,406.74,420.24,390.95,413.2,28808693
2023-01-12,AAPL,125.97,144.64,108.21,113.58,44795328
2023-01-13,AAPL,465.99,479.48,458.32,464.34,12501360
2023-01-14,TSLA,158.07,160.98,149.46,152.84,22832636
2023-01-15,TSLA,361.22,370.66,345.64,346.16,70511950
2023-01-16,TSLA,413.37,427.0,410.82,423.23,59137438
2023-01-17,GOOG,399.45,408.14,380.69,391.36,17253635
2023-01-18,MSFT,284.79,297.07,267.87,294.73,7724188
2023-01-19,MSFT,275.92,295.23,257.12,284.63,43419088
2023-01-20,AAPL,407.31,409.66,406.15,406.72,50854189
2023-01-21,AAPL,288.48,292.33,273.28,278.17,97848826
2023-01-22,AMZN,435.35,453.27,416.25,428.22,95455293
2023-01-23,AMZN,311.11,322.12,298.92,313.89,67225577
2023-01-24,AMZN,136.47,145.01,130.82,141.17,25063980
2023-01-25,TSLA,440.82,449.83,434.72,447.57,46449068
2023-01-26,GOOG,420.12,431.19,408.47,425.59,99579903
2023-01-27,AMZN,381.02,388.94,372.66,374.38,41594608
2023-01-28,AMZN,350.01,358.08,344.55,357.28,25690813
2023-01-29,MSFT,283.45,295.92,277.37,291.67,3480244
2023-01-30,TSLA,466.52,476.35,455.9,474.29,9057945
2023-01-31,AAPL,426.86,436.5,415.67,417.29,56003560
2023-02-01,TSLA,254.43,261.72,237.72,250.47,79971556
2023-02-02,AMZN,218.93,226.59,209.71,212.21,1965070
2023-02-03,AAPL,199.25,202.6,193.97,199.06,30395505
2023-02-04,MSFT,350.94,368.08,345.59,347.46,44829475
2023-02-05,AMZN,155.2,174.12,140.82,169.85,67915813
2023-02-06,GOOG,285.28,302.7,282.41,286.0,99482676
2023-02-07,MSFT,200.03,212.17,193.84,202.79,83509809
2023-02-08,GOOG,193.13,204.14,180.54,181.33,43746819
2023-02-09,AMZN,312.05,325.89,294.98,300.39,86578756
2023-02-10,AMZN,381.68,393.48,371.35,385.72,19510938
2023-02-11,AMZN,368.66,373.57,359.05,365.58,25487906
2023-02-12,GOOG,372.0,381.37,360.22,363.7,55242950
2023-02-13,AAPL,496.16,507.11,482.34,507.09,84206341
2023-02-14,MSFT,192.82,194.28,187.91,191.03,74256085
2023-02-15,GOOG,309.46,325.22,290.06,314.46,71928926
2023-02-16,TSLA,461.64,479.27,447.35,455.8,15147962
2023-02-17,MSFT,218.5,231.91,212.86,219.41,99055401
2023-02-18,AMZN,361.66,366.88,352.27,364.09,75036727
2023-02-19,MSFT,266.95,284.56,252.98,272.97,93510381
2023-02-20,MSFT,252.21,256.68,233.46,238.29,81696407
2023-02-21,AMZN,211.74,227.06,198.42,200.9,98050451
2023-02-22,AAPL,104.0,105.08,90.37,99.37,44568372
2023-02-23,AAPL,448.69,460.1,443.02,449.12,4611921
2023-02-24,MSFT,124.34,127.71,115.46,127.23,52304928
2023-02-25,TSLA,372.13,387.75,353.56,355.61,46299578
2023-02-26,TSLA,378.85,383.73,377.2,377.77,67810895
2023-02-27,GOOG,304.56,309.55,299.7,305.51,82926190
2023-02-28,MSFT,496.49,506.86,489.53,490.58,19179591
2023-03-01,GOOG,369.26,374.43,349.34,357.5,16758190
2023-03-02,AMZN,496.42,513.01,483.35,495.96,92074271
2023-03-03,AAPL,373.86,388.45,357.44,382.43,37773896
2023-03-04,AMZN,307.0,310.43,298.56,309.48,6863446
2023-03-05,AAPL,123.2,132.47,111.47,116.85,42850579
2023-03-06,TSLA,487.74,493.41,471.59,475.61,17862444
2023-03-07,MSFT,391.27,410.99,384.5,408.1,8087234
2023-03-08,GOOG,194.2,201.19,178.76,192.65,54025037
2023-03-09,GOOG,358.33,369.05,354.72,364.23,69278953
2023-03-10,TSLA,124.85,139.41,117.27,132.19,2860157
2023-03-11,MSFT,258.31,264.13,254.22,263.89,5826597
2023-03-12,AAPL,499.97,519.13,483.17,493.63,18268978
2023-03-13,AMZN,136.93,139.11,130.99,135.95,43391832
2023-03-14,MSFT,457.19,459.54,450.76,457.94,99597195
2023-03-15,TSLA,334.75,352.91,333.46,339.98,21243884
2023-03-16,GOOG,158.6,158.97,154.52,155.64,45073375
2023-03-17,TSLA,345.72,354.3,325.86,330.82,49621605
2023-03-18,GOOG,464.89,477.83,459.66,463.66,2471577
2023-03-19,GOOG,252.24,269.07,245.39,253.44,30009625
2023-03-20,GOOG,452.36,462.99,434.83,459.7,31214136
2023-03-21,TSLA,395.72,405.8,384.13,396.43,24591887
2023-03-22,TSLA,497.89,501.64,488.34,499.33,44642758
2023-03-23,TSLA,241.42,250.26,232.07,232.09,16152732
2023-03-24,AAPL,218.5,233.62,209.46,219.01,18623080
2023-03-25,TSLA,237.52,257.43,217.61,226.89,45655545
2023-03-26,GOOG,132.92,137.72,124.77,129.17,50110119
2023-03-27,AAPL,143.9,148.34,139.58,146.24,95153269
2023-03-28,GOOG,196.43,205.41,184.08,187.28,75657378
2023-03-29,MSFT,384.54,385.56,364.82,366.47,37324097
2023-03-30,AAPL,463.75,483.21,451.88,460.37,34571957
2023-03-31,TSLA,243.07,247.94,235.27,236.25,14832516
2023-04-01,AMZN,242.2,253.3,236.08,242.43,13862247
2023-04-02,AMZN,289.92,295.03,288.7,295.02,48290255
2023-04-03,AMZN,170.85,175.49,170.37,174.02,96480359
2023-04-04,GOOG,345.97,361.14,336.07,356.39,8620521
2023-04-05,TSLA,317.68,328.74,308.05,314.96,27117127
2023-04-06,TSLA,173.99,175.57,160.37,164.86,83484579
2023-04-07,GOOG,108.13,124.3,99.51,108.26,68767760
2023-04-08,AAPL,492.04,505.12,479.04,480.01,76683903
2023-04-09,AMZN,226.1,226.34,208.02,210.2,66679771
2023-04-10,GOOG,488.5,502.7,482.52,502.1,89470879
2023-04-11,AMZN,472.06,487.31,454.55,482.29,42642562
2023-04-12,TSLA,156.64,172.71,139.55,154.08,40587758
2023-04-13,AAPL,111.17,114.93,99.96,107.81,83576165
2023-04-14,AAPL,260.07,278.89,240.53,256.12,96118569
2023-04-15,AAPL,144.73,158.76,127.25,132.91,22566232
2023-04-16,AMZN,433.69,441.44,418.87,440.53,71870725
2023-04-17,TSLA,244.5,245.56,239.98,240.33,34736452
2023-04-18,AAPL,344.02,359.61,343.23,343.82,36273391
2023-04-19,AAPL,460.52,467.9,450.52,466.01,54288348
2023-04-20,MSFT,400.18,414.47,398.7,402.79,91732247
2023-04-21,TSLA,412.62,415.1,397.01,403.42,81577034
2023-04-22,TSLA,177.85,179.02,163.38,178.27,71012909
2023-04-23,AAPL,369.86,388.48,364.39,374.28,93725205
2023-04-24,GOOG,442.82,451.88,434.55,442.53,24068350
2023-04-25,AAPL,143.74,155.35,138.28,138.53,24973316
2023-04-26,AMZN,251.44,265.84,250.83,264.1,23284985
2023-04-27,TSLA,104.06,109.48,96.72,109.23,54441677
2023-04-28,GOOG,232.36,238.07,225.06,228.07,4090118
2023-04-29,GOOG,157.53,169.64,141.37,165.07,90424249
2023-04-30,GOOG,360.89,376.03,360.41,365.35,49776857
2023-05-01,AMZN,419.15,427.28,414.79,426.31,81914841
2023-05-02,AMZN,348.08,363.03,341.61,349.91,94560126
2023-05-03,TSLA,264.01,278.99,245.28,264.58,42125625
2023-05-04,MSFT,441.48,443.25,429.99,438.58,31730518
2023-05-05,MSFT,176.02,178.16,164.77,177.66,64540725
2023-05-06,MSFT,264.34,275.7,253.23,260.08,43660618
2023-05-07,AAPL,469.22,477.18,455.25,475.16,37546868
2023-05-08,GOOG,298.83,306.13,291.88,296.82,40125205
2023-05-09,AAPL,142.67,147.71,132.03,144.04,86835326
2023-05-10,MSFT,371.18,380.35,356.88,363.97,61194927
2023-05-11,MSFT,228.32,232.27,211.74,223.98,77231576
2023-05-12,MSFT,256.38,274.85,238.19,273.34,68915799
2023-05-13,MSFT,162.14,172.82,145.54,151.65,59218934
2023-05-14,TSLA,157.44,159.51,156.66,157.12,82695550
2023-05-15,AMZN,384.26,384.54,372.92,376.78,43503055
2023-05-16,MSFT,377.35,388.57,367.48,384.64,98894594
2023-05-17,TSLA,305.11,307.61,292.8,292.94,23900958
2023-05-18,MSFT,477.36,485.05,460.89,473.53,85970549
2023-05-19,TSLA,436.24,448.57,434.53,444.74,6475271
2023-05-20,TSLA,115.1,126.47,101.33,122.75,98204082
2023-05-21,AMZN,100.97,109.12,94.01,98.44,35832435
2023-05-22,GOOG,498.1,504.06,480.93,482.48,13142158
2023-05-23,TSLA,246.98,253.82,245.34,248.57,15552318
2023-05-24,MSFT,327.35,333.33,309.97,319.55,27764624
2023-05-25,MSFT,190.41,195.53,175.65,193.77,43757029
2023-05-26,MSFT,483.41,497.89,472.49,491.71,45549977
2023-05-27,TSLA,410.56,420.1,395.32,396.32,93521180
2023-05-28,GOOG,184.52,197.58,166.16,176.39,89857679
2023-05-29,MSFT,426.73,430.59,425.64,430.01,9638182
2023-05-30,AMZN,172.97,184.91,154.2,184.85,41266355
2023-05-31,TSLA,109.47,118.09,97.52,97.97,92003101
2023-06-01,TSLA,175.24,186.05,156.84,177.05,43092221
2023-06-02,GOOG,311.54,313.4,301.36,303.6,37041892
2023-06-03,TSLA,135.87,143.98,127.08,128.22,35369887
2023-06-04,AMZN,326.56,337.49,313.2,320.04,79684175
2023-06-05,TSLA,485.18,498.17,480.35,480.41,4468063
2023-06-06,TSLA,312.64,318.78,306.45,312.3,28213961
2023-06-07,GOOG,458.33,473.66,449.89,472.7,27825397
2023-06-08,AAPL,206.54,214.61,201.46,209.99,40379312
2023-06-09,MSFT,413.71,432.54,400.98,431.6,5170217
2023-06-10,AMZN,329.14,335.74,328.76,329.17,43886491
2023-06-11,GOOG,407.43,426.3,399.04,421.25,80960241
2023-06-12,AMZN,413.59,431.65,399.27,431.39,84667528
2023-06-13,AMZN,483.59,486.31,481.41,484.62,72455561
2023-06-14,GOOG,164.52,177.46,160.05,170.05,98449521
2023-06-15,AMZN,472.38,478.89,459.81,469.51,15984625
2023-06-16,TSLA,219.56,234.01,203.11,223.0,93805472
2023-06-17,AMZN,196.49,203.54,184.88,191.58,10150710
2023-06-18,GOOG,306.34,325.49,300.49,322.95,97734047
2023-06-19,GOOG,117.57,132.04,113.85,113.98,51820293
2023-06-20,MSFT,337.82,343.75,324.38,325.89,56288513
2023-06-21,AMZN,144.98,146.93,134.29,142.19,17703986
2023-06-22,GOOG,443.12,462.54,437.98,443.17,53528541
2023-06-23,TSLA,203.9,222.46,194.04,216.59,91012773
2023-06-24,AAPL,489.92,498.34,481.83,496.16,22111569
2023-06-25,MSFT,458.89,462.21,452.22,455.97,59308282
2023-06-26,AMZN,277.6,287.92,270.45,283.94,62082119
2023-06-27,AAPL,120.58,138.71,101.0,111.15,45760686
2023-06-28,GOOG,336.21,342.81,318.41,330.58,81088563
2023-06-29,GOOG,106.51,109.12,104.22,107.07,27964467
2023-06-30,TSLA,211.38,211.44,196.43,200.44,10360607
2023-07-01,AMZN,242.06,251.12,227.18,243.41,93258919
2023-07-02,TSLA,109.89,116.58,109.36,115.7,83270052
2023-07-03,AAPL,357.39,360.76,346.8,358.58,84607661
2023-07-04,TSLA,138.55,152.21,135.42,144.15,9155600
2023-07-05,TSLA,114.82,131.18,113.1,130.65,19811078
2023-07-06,MSFT,156.14,173.35,150.64,158.93,57026270
2023-07-07,AMZN,278.88,282.89,278.2,279.01,50275869
2023-07-08,AMZN,498.01,512.45,488.15,489.47,31759673
2023-07-09,AAPL,242.73,260.14,235.77,253.64,10226518
2023-07-10,MSFT,420.09,429.42,419.95,425.47,99352143
2023-07-11,MSFT,213.12,227.34,206.76,212.51,7180771
2023-07-12,AMZN,268.82,278.1,254.34,254.64,43464633
2023-07-13,AMZN,394.59,404.63,381.96,386.31,81889047
2023-07-14,TSLA,379.53,379.81,365.92,376.85,93279208
2023-07-15,TSLA,217.52,236.49,208.96,228.82,5917878
2023-07-16,TSLA,230.64,234.9,220.42,229.11,21864148
2023-07-17,GOOG,116.99,121.87,100.06,121.56,80553503
2023-07-18,AAPL,195.07,210.83,180.11,205.09,81126866
2023-07-19,AAPL,260.65,272.72,243.02,243.99,1493388
2023-07-20,GOOG,273.46,290.33,259.05,263.88,20423017
2023-07-21,AMZN,221.78,224.05,211.95,215.87,46259351
2023-07-22,AAPL,404.19,411.04,398.14,402.98,17076826
2023-07-23,GOOG,202.18,218.53,198.85,204.03,25791256
2023-07-24,AMZN,435.07,452.24,419.5,438.91,79418149
2023-07-25,MSFT,104.8,116.09,86.06,105.69,79087073
2023-07-26,TSLA,449.12,468.66,439.7,460.95,58452455
2023-07-27,AAPL,173.1,188.39,158.86,159.8,30255790
2023-07-28,AMZN,456.41,460.26,451.74,458.88,95120008
2023-07-29,GOOG,152.78,166.59,143.39,145.05,55341816
2023-07-30,TSLA,219.03,234.42,206.32,208.79,94959308
2023-07-31,TSLA,356.54,364.08,338.79,352.57,37886573
2023-08-01,GOOG,106.88,113.23,105.04,109.28,53899087
2023-08-02,TSLA,239.0,247.55,231.89,241.25,96718287
2023-08-03,AMZN,408.12,409.52,395.63,396.36,47839282
2023-08-04,AMZN,309.02,318.62,305.81,312.47,89207260
2023-08-05,AAPL,409.3,417.19,392.71,414.26,21027385
2023-08-06,MSFT,224.32,231.64,206.25,208.41,6895259
2023-08-07,MSFT,357.94,366.75,342.72,363.42,40396338
2023-08-08,GOOG,153.27,165.96,138.89,159.09,10023218
2023-08-09,MSFT,187.93,200.3,175.81,199.41,44817292
2023-08-10,MSFT,180.24,198.16,160.27,187.45,43604890
2023-08-11,TSLA,485.25,495.31,483.47,493.68,52244576
2023-08-12,AAPL,324.3,338.11,323.23,323.76,2046238
2023-08-13,AMZN,313.87,328.28,308.18,308.82,56522608
2023-08-14,MSFT,145.04,159.04,140.32,155.4,99046315
2023-08-15,AMZN,289.77,303.01,280.2,282.84,69819846
2023-08-16,TSLA,105.37,113.36,93.85,105.39,53754426
2023-08-17,TSLA,220.69,230.58,211.33,211.42,40115422
2023-08-18,AAPL,259.41,261.76,247.24,261.67,12184000
2023-08-19,GOOG,279.17,287.86,268.36,268.9,63138351
2023-08-20,AMZN,102.47,111.75,85.86,102.87,22782674
2023-08-21,AMZN,470.75,488.63,455.4,485.76,44522339
2023-08-22,TSLA,210.22,217.86,203.33,214.72,2306171
2023-08-23,GOOG,226.6,235.42,220.94,233.95,92283082
2023-08-24,GOOG,345.82,362.98,335.12,355.92,60661262
2023-08-25,GOOG,265.5,283.55,262.35,275.67,82290343
2023-08-26,MSFT,260.71,266.8,247.47,262.89,41535366
2023-08-27,GOOG,381.16,395.4,376.79,394.38,18728871
2023-08-28,MSFT,402.04,406.48,396.06,398.73,94338475
2023-08-29,AMZN,316.68,329.05,300.59,313.57,88261207
2023-08-30,MSFT,452.89,467.23,445.61,450.86,40857643
2023-08-31,AMZN,286.72,287.87,276.02,279.17,75296110
2023-09-01,AAPL,435.6,448.88,415.71,437.09,94467172
2023-09-02,MSFT,179.01,184.66,176.08,184.37,25026249
2023-09-03,MSFT,174.88,192.86,169.49,187.0,57149680
2023-09-04,AAPL,222.98,225.29,214.14,223.81,85429828
2023-09-05,MSFT,206.31,207.66,196.5,203.57,35042600
2023-09-06,GOOG,453.08,453.13,451.84,452.06,23115720
2023-09-07,TSLA,477.44,490.59,463.71,489.11,21736470
2023-09-08,AAPL,106.25,115.22,105.96,113.56,89824598
2023-09-09,GOOG,165.08,181.77,153.27,163.45,37167583
2023-09-10,AAPL,355.73,364.07,344.56,356.1,39289013
2023-09-11,TSLA,362.47,368.92,353.86,354.03,56843972
2023-09-12,GOOG,286.25,295.42,282.93,283.61,30273835
2023-09-13,TSLA,417.74,435.83,412.99,426.77,74666971
2023-09-14,MSFT,199.31,200.41,188.58,189.47,85208111
2023-09-15,TSLA,259.24,274.49,251.67,263.15,47930843
2023-09-16,TSLA,320.69,324.3,304.46,314.4,7272542
2023-09-17,MSFT,352.11,367.47,338.97,345.31,56180883
2023-09-18,AAPL,408.7,413.74,406.94,408.15,60557861
2023-09-19,AAPL,367.79,373.64,355.12,360.82,84916199
2023-09-20,AMZN,169.12,177.73,164.96,172.69,22070241
2023-09-21,GOOG,199.72,216.04,182.26,191.32,13149381
2023-09-22,TSLA,400.61,406.15,384.78,389.69,8437642
2023-09-23,AMZN,191.17,206.09,171.88,176.55,52838822
2023-09-24,MSFT,221.32,240.7,217.79,217.87,18113354
2023-09-25,TSLA,116.24,120.21,105.12,117.71,16201724
2023-09-26,MSFT,316.99,328.32,301.06,301.19,72739577
2023-09-27,AAPL,315.46,316.16,298.96,305.55,67679570
2023-09-28,MSFT,435.13,450.46,415.57,420.02,10748257
2023-09-29,MSFT,460.5,477.51,446.55,476.57,21592528
2023-09-30,GOOG,464.19,481.02,448.03,477.07,87927246
2023-10-01,AAPL,380.69,398.68,379.29,380.24,52667786
2023-10-02,AAPL,376.1,395.89,359.87,371.25,69415936
2023-10-03,GOOG,211.43,227.57,201.62,203.19,5879414
2023-10-04,GOOG,262.73,275.62,253.44,271.22,4588137
2023-10-05,GOOG,224.19,232.64,207.91,209.67,53620248
2023-10-06,AMZN,315.41,325.65,308.67,324.21,5285262
2023-10-07,AMZN,162.22,177.65,158.09,161.57,42886553
2023-10-08,AMZN,139.15,147.57,137.28,144.95,18453041
2023-10-09,AMZN,417.22,436.79,398.3,423.06,85846256
2023-10-10,MSFT,215.29,223.28,198.86,215.82,12554893
2023-10-11,AMZN,345.2,362.23,344.8,361.83,26385043
2023-10-12,MSFT,133.15,141.35,124.91,133.4,59369385
2023-10-13,AAPL,387.24,401.84,380.13,381.88,18142696
2023-10-14,GOOG,266.27,267.68,253.38,255.91,35394680
2023-10-15,MSFT,331.1,339.47,320.37,321.65,52693426
2023-10-16,GOOG,217.76,235.38,211.65,230.14,57343366
2023-10-17,AAPL,389.41,393.02,371.57,374.33,39875818
2023-10-18,MSFT,444.86,451.62,442.19,447.52,53077229
2023-10-19,GOOG,401.24,417.78,393.66,405.35,99939472
2023-10-20,AMZN,176.35,182.88,157.31,163.18,96823917
2023-10-21,MSFT,497.83,512.87,480.31,503.72,62511595
2023-10-22,AAPL,311.94,321.4,309.79,321.12,66486965
2023-10-23,GOOG,332.42,342.37,312.71,336.48,36419749
2023-10-24,AAPL,463.75,481.22,454.57,475.52,92264623
2023-10-25,GOOG,465.87,474.16,453.59,463.19,83127870
2023-10-26,GOOG,390.87,410.06,381.53,394.7,94959826
2023-10-27,GOOG,104.35,118.7,92.54,96.42,77143750
2023-10-28,AMZN,114.29,127.89,102.48,104.91,75820281
2023-10-29,AMZN,301.99,309.93,298.28,300.63,58081691
2023-10-30,MSFT,393.61,405.38,391.51,393.78,14073802
2023-10-31,MSFT,490.03,504.11,488.9,494.51,30715969
2023-11-01,AAPL,488.28,497.95,476.75,485.0,24739632
2023-11-02,AMZN,241.17,256.1,224.5,230.34,15767395
2023-11-03,TSLA,421.2,440.59,418.31,425.32,42671688
2023-11-04,AAPL,186.53,200.53,171.21,192.16,21850561
2023-11-05,TSLA,181.4,183.65,171.14,180.57,7950636
2023-11-06,MSFT,281.21,300.15,271.04,292.37,59450764
2023-11-07,TSLA,357.45,358.83,356.06,358.78,30748210
2023-11-08,GOOG,475.38,478.03,461.6,474.57,19977720
2023-11-09,GOOG,349.08,367.36,339.06,342.06,15859644
2023-11-10,GOOG,368.84,376.96,364.69,367.44,28377399
2023-11-11,GOOG,421.53,433.58,408.94,429.8,51711949
2023-11-12,AMZN,175.57,176.1,155.87,158.08,77856815
2023-11-13,GOOG,452.87,458.7,449.29,457.14,67826708
2023-11-14,MSFT,339.68,353.42,337.72,338.34,66578342
2023-11-15,AAPL,392.01,409.34,384.52,386.91,17801090
2023-11-16,TSLA,311.04,319.9,293.39,308.86,74073927
2023-11-17,TSLA,182.77,182.82,178.56,178.56,46737261
2023-11-18,TSLA,111.72,116.31,97.34,107.03,85023842
2023-11-19,GOOG,462.45,479.76,456.9,459.48,6852983
2023-11-20,MSFT,134.63,147.54,125.2,145.99,78447620
2023-11-21,AAPL,387.55,391.22,374.9,391.07,92954576
2023-11-22,AAPL,237.68,248.21,236.83,239.88,16630913
2023-11-23,GOOG,409.67,411.93,398.09,405.83,11190994
2023-11-24,GOOG,147.82,152.17,131.29,151.19,36894009
2023-11-25,TSLA,257.59,267.74,239.73,266.77,54087572
2023-11-26,MSFT,471.86,473.28,462.02,471.99,39214203
2023-11-27,TSLA,334.83,336.51,316.88,323.52,3423170
2023-11-28,GOOG,139.64,143.84,123.64,138.26,2528175
2023-11-29,MSFT,303.84,316.08,303.74,304.89,64503740
